candidate_id,experience_years,experience_level,domain,skills_list,skills,education,desired_salary_min,desired_salary_max,preferred_locations,open_to_remote,willing_to_relocate
CAND_000962,6,Senior,BI,"['business intelligence', 'contact angle', 'member engagement', 'secrets management', 'tableau', 'legal standards', 'power bi', 'pinecone', 'excel', 'sql (snowflake)', 'data visualization']","business intelligence, contact angle, member engagement, secrets management, tableau, legal standards, power bi, pinecone, excel, sql (snowflake), data visualization",Master's in Applied Mathematics,163838,194640,"San Francisco, CA, Boston, MA",False,True
CAND_000963,4,Mid Level,ML,"['nlp', 'speech understanding', 'deep learning', 'tensorflow', 'quantum programming languages', 'protein modeling', 'machine learning', 'sellside due diligence', 'directtoconsumer', 'pytorch', 'computer vision']","nlp, speech understanding, deep learning, tensorflow, quantum programming languages, protein modeling, machine learning, sellside due diligence, directtoconsumer, pytorch, computer vision",Bachelor's in Engineering,101637,133432,"San Francisco, CA",False,True
CAND_000964,11,Leadership,BI,"['business intelligence', 'realtime hardware implementation', 'information dissemination', 'objectoriented programming languages', 'ftir spectrophotometry', 'tableau', 'pax', 'power bi', 'front end dashboard development', 'azure synapse activity', 'ai scalable industrialized products', 'excel', 'graphical data visualizations', 'data visualization']","business intelligence, realtime hardware implementation, information dissemination, objectoriented programming languages, ftir spectrophotometry, tableau, pax, power bi, front end dashboard development, azure synapse activity, ai scalable industrialized products, excel, graphical data visualizations, data visualization",PhD in Machine Learning,205036,228928,"Seattle, WA",False,False
CAND_000965,4,Mid Level,DE,"['gcp', 'aws', 'cambridge massachusetts', 'etl', 'behavioral medicine', 'hadoop', ""bachelor's/tech school degree in computer science information systems or engineering"", 'data engineering', 'user guide', 'advanced data modelling', 'mentor graphics hyperlynx pi', 'airflow', 'spark']","gcp, aws, cambridge massachusetts, etl, behavioral medicine, hadoop, bachelor's/tech school degree in computer science information systems or engineering, data engineering, user guide, advanced data modelling, mentor graphics hyperlynx pi, airflow, spark",Bachelor's in Engineering,93947,114276,"New York, NY",False,True
CAND_000966,12,Leadership,BI,"['business intelligence', 'analytics platform', 'tableau/qlik/amplitude', 'infrastructure', 'commercial cloud solutions architect or data engineering certification', 'ups', 'standard reports', 'tableau', 'power bi', 'hadoop file system', 'excel', 'data visualization', 'data quality frameworks']","business intelligence, analytics platform, tableau/qlik/amplitude, infrastructure, commercial cloud solutions architect or data engineering certification, ups, standard reports, tableau, power bi, hadoop file system, excel, data visualization, data quality frameworks",Master's in Computer Science,255548,279959,"Chicago, IL",False,False
CAND_000967,5,Mid Level,Data,"['data analysis', 'pandas', 'big data development', 'sql', 'lead internet marketing consultant', 'numpy', 'uv–vis spectrophotometry', 'quantitative image analysis', 'cancer imaging', 'python', 'statistics', 'traversal']","data analysis, pandas, big data development, sql, lead internet marketing consultant, numpy, uv–vis spectrophotometry, quantitative image analysis, cancer imaging, python, statistics, traversal",Bachelor's in Engineering,102567,132508,"San Francisco, CA, Remote",True,True
CAND_000968,10,Senior,ML,"['nlp', 'deep learning', 'productionready ml solutions', 'degree in mathematics economics computer science information management or statistics', 'tensorflow', 'machine learning', 'scheduling and project management tools', 'offline data processing', 'datainformed strategies', 'pytorch', 'familiarity with essbase and mdx', 'computer vision']","nlp, deep learning, productionready ml solutions, degree in mathematics economics computer science information management or statistics, tensorflow, machine learning, scheduling and project management tools, offline data processing, datainformed strategies, pytorch, familiarity with essbase and mdx, computer vision",Master's in Applied Mathematics,154313,189934,"Seattle, WA",False,False
CAND_000969,12,Leadership,BI,"['business intelligence', 'risk/issue communication', 'aeronautical data analysis', '4 years of relevant experience', 'academic advisement', 'platform design', 'npi/npp/nfi project type gates and milestones', 'tableau', 'power bi', 'excel', 'data visualization']","business intelligence, risk/issue communication, aeronautical data analysis, 4 years of relevant experience, academic advisement, platform design, npi/npp/nfi project type gates and milestones, tableau, power bi, excel, data visualization",PhD in Machine Learning,160657,190088,Remote,True,True
CAND_000970,4,Mid Level,DE,"['gcp', 'multidisciplinary medical research team', 'aws', 'omnianalytics', 'etl', 'hadoop', 'unsupervised clustering segmentation models', '57 years of experience', 'data engineering', 'data scientist duties', 'airflow', 'executive coaching', 'spark', 'liquid chromatography']","gcp, multidisciplinary medical research team, aws, omnianalytics, etl, hadoop, unsupervised clustering segmentation models, 57 years of experience, data engineering, data scientist duties, airflow, executive coaching, spark, liquid chromatography",Bachelor's in Engineering,90020,117790,"San Francisco, CA",False,False
CAND_000971,3,Mid Level,Data,"['microsoft ssis', 'datainformed decisions', 'pandas', 'sql', 'numpy', 'data zones', 'python', 'statistics', 'humancomputer interaction']","microsoft ssis, datainformed decisions, pandas, sql, numpy, data zones, python, statistics, humancomputer interaction",Bachelor's in Engineering,118337,147740,"Chicago, IL",False,False
CAND_000972,1,Entry Level,Data,"['data analysis', '24 years of experience (intermediate level)', 'business stakeholder management', 'sql', 'public sector experience', 'retailing', 'python', 'statistics']","data analysis, 24 years of experience (intermediate level), business stakeholder management, sql, public sector experience, retailing, python, statistics",Bachelor's in Data Science,66519,101048,"Boston, MA, Remote, Austin, TX",True,True
CAND_000973,5,Mid Level,Backend,"['microservices', 'big data technologies (aws spark)', 'product optimization', 'ecology and ecoinformatics', 'sensor processing', 'apis', '8  12 years bi/analytics development experience', 'laboratory operations', 'java', 'scala', 'code workbook']","microservices, big data technologies (aws spark), product optimization, ecology and ecoinformatics, sensor processing, apis, 8  12 years bi/analytics development experience, laboratory operations, java, scala, code workbook",Bachelor's in Engineering,111849,145475,"San Francisco, CA, Boston, MA",False,True
CAND_000974,3,Mid Level,ML,"['nlp', 'deep learning', 'weyerhaeuser leadership competencies', 'catalyst development', 'bsl3 environment', 'microsoft synapse', 'tensorflow', 'standard operating procedures for operation and maintenance of both continuous monitoring and laboratory water quality systems and instrumentation', 'machine learning', 'blood/tissue samples', 'pytorch', 'risk mitigation strategies', 'computer vision']","nlp, deep learning, weyerhaeuser leadership competencies, catalyst development, bsl3 environment, microsoft synapse, tensorflow, standard operating procedures for operation and maintenance of both continuous monitoring and laboratory water quality systems and instrumentation, machine learning, blood/tissue samples, pytorch, risk mitigation strategies, computer vision",Master's in Computer Science,121619,153919,"San Francisco, CA, Austin, TX",False,False
CAND_000975,6,Senior,Backend,"['statistical analyses', 'repeatability', 'data management strategy', 'microservices', 'nonnewtonian fluid dynamics', 'logistics supportability', '* diagnostic disease signatures', 'socrates', 'apis', 'pulling', 'java', 'scala']","statistical analyses, repeatability, data management strategy, microservices, nonnewtonian fluid dynamics, logistics supportability, * diagnostic disease signatures, socrates, apis, pulling, java, scala",Master's in Applied Mathematics,155252,187529,"Austin, TX, San Francisco, CA, Chicago, IL",False,False
CAND_000976,8,Senior,Backend,"['microservices', 'spectroscopic methods', 'microsoft ssis/ssrs', 'sofr/ois derivatives', 'apis', 'research analysis', 'ibm engineering workflow management', 'immunogenicity', '401(k) funds', 'r/shiny', 'power bi developer', 'java', 'scala', 'delivery partner performance']","microservices, spectroscopic methods, microsoft ssis/ssrs, sofr/ois derivatives, apis, research analysis, ibm engineering workflow management, immunogenicity, 401(k) funds, r/shiny, power bi developer, java, scala, delivery partner performance",Master's in Computer Science,140870,162315,"Chicago, IL",False,True
CAND_000977,3,Mid Level,BI,"['business intelligence', 'data and analytic systems', 'municipal reporting', 'sap bods', 'medical and retirement plans', 'tableau', 'experience with palantir', 'power bi', 'first data', 'clientfacing deliverables', 'excel', 'data visualization']","business intelligence, data and analytic systems, municipal reporting, sap bods, medical and retirement plans, tableau, experience with palantir, power bi, first data, clientfacing deliverables, excel, data visualization",Bachelor's in Engineering,104702,133644,"Remote, San Francisco, CA",True,False
